secid,date,ticker,low,high,open,close,volume
108105,20050511,SPX,1157.71,1171.77,1166.22,1171.11,0
108105,20050512,SPX,1157.76,1173.37,1171.11,1159.36,0
108105,20050513,SPX,1146.18,1163.75,1159.36,1154.05,0
108105,20050516,SPX,1153.64,1165.75,1154.05,1165.69,0
108105,20050517,SPX,1159.86,1174.35,1165.69,1173.8,0
108105,20050518,SPX,1173.8,1187.9,1173.8,1185.56,0
108105,20050519,SPX,1184.49,1191.09,1185.56,1191.08,0
108105,20050520,SPX,1185.19,1191.22,1191.08,1189.28,0
108105,20050523,SPX,1188.76,1197.44,1189.28,1193.86,0
108105,20050524,SPX,1189.87,1195.29,1193.86,1194.07,0
108105,20050525,SPX,1185.96,1194.07,1194.07,1190.01,0
108105,20050526,SPX,1190.01,1198.95,1190.01,1197.62,0
108105,20050527,SPX,1195.28,1199.56,1197.62,1198.78,0
108105,20050531,SPX,1191.5,1198.78,1198.78,1191.5,0
108105,20050601,SPX,1191.03,1205.64,1191.5,1202.22,0
108105,20050602,SPX,1198.42,1204.67,1202.27,1204.29,0
108105,20050603,SPX,1194.55,1205.09,1204.29,1196.02,0
108105,20050606,SPX,1192.75,1198.78,1196.02,1197.51,0
108105,20050607,SPX,1197.26,1208.85,1197.51,1197.26,0
108105,20050608,SPX,1193.33,1201.97,1197.26,1194.67,0
108105,20050609,SPX,1191.09,1201.86,1194.67,1200.93,0
108105,20050610,SPX,1192.64,1202.79,1200.93,1198.11,0
108105,20050613,SPX,1194.51,1206.03,1198.11,1200.82,0
108105,20050614,SPX,1200.18,1207.53,1200.82,1203.91,0
108105,20050615,SPX,1198.66,1208.08,1203.91,1206.58,0
108105,20050616,SPX,1205.47,1212.1,1206.55,1210.96,0
108105,20050617,SPX,1210.93,1219.55,1210.93,1216.96,0
108105,20050620,SPX,1210.65,1219.1,1216.96,1216.1,0
108105,20050621,SPX,1211.86,1217.13,1216.1,1213.61,0
108105,20050622,SPX,1211.69,1219.59,1213.61,1213.88,0
108105,20050623,SPX,1200.72,1216.45,1213.88,1200.73,0
108105,20050624,SPX,1191.45,1200.9,1200.73,1191.57,0
108105,20050627,SPX,1188.3,1194.33,1191.57,1190.69,0
108105,20050628,SPX,1190.69,1202.54,1190.69,1201.57,0
108105,20050629,SPX,1198.7,1204.07,1201.57,1199.85,0
108105,20050630,SPX,1190.51,1203.27,1199.85,1191.33,0
108105,20050701,SPX,1191.33,1197.89,1191.33,1194.44,0
108105,20050705,SPX,1192.49,1206.34,1194.44,1204.99,0
108105,20050706,SPX,1194.78,1206.11,1204.99,1194.94,0
108105,20050707,SPX,1183.55,1198.46,1194.94,1197.87,0
108105,20050708,SPX,1197.2,1212.73,1197.87,1211.86,0
108105,20050711,SPX,1211.86,1220.03,1211.86,1219.44,0
108105,20050712,SPX,1216.6,1225.54,1219.44,1222.21,0
108105,20050713,SPX,1219.64,1224.46,1222.21,1223.29,0
108105,20050714,SPX,1223.29,1233.16,1223.29,1226.5,0
108105,20050715,SPX,1223.5,1229.53,1226.5,1227.92,0
108105,20050718,SPX,1221.13,1227.92,1227.92,1221.13,0
108105,20050719,SPX,1221.13,1230.34,1221.13,1229.35,0
108105,20050720,SPX,1222.91,1236.56,1229.35,1235.2,0
108105,20050721,SPX,1224.7,1235.83,1235.2,1227.04,0
108105,20050722,SPX,1226.15,1234.19,1227.04,1233.68,0
108105,20050725,SPX,1228.15,1238.36,1233.68,1229.03,0
108105,20050726,SPX,1229.03,1234.42,1229.03,1231.16,0
108105,20050727,SPX,1230.15,1237.64,1231.16,1236.79,0
108105,20050728,SPX,1235.81,1245.15,1236.79,1243.72,0
108105,20050729,SPX,1234.18,1245.04,1243.72,1234.18,0
108105,20050801,SPX,1233.8,1239.1,1234.18,1235.35,0
108105,20050802,SPX,1235.35,1244.69,1235.35,1244.12,0
108105,20050803,SPX,1240.57,1245.86,1244.12,1245.04,0
108105,20050804,SPX,1235.15,1245.04,1245.04,1235.86,0
108105,20050805,SPX,1225.62,1235.86,1235.86,1226.42,0
108105,20050808,SPX,1222.67,1232.28,1226.42,1223.13,0
108105,20050809,SPX,1223.13,1234.11,1223.13,1231.38,0
108105,20050810,SPX,1226.58,1242.69,1231.38,1229.13,0
108105,20050811,SPX,1228.33,1237.81,1229.13,1237.81,0
108105,20050812,SPX,1225.87,1237.81,1237.81,1230.39,0
108105,20050815,SPX,1226.2,1236.24,1230.4,1233.87,0
108105,20050816,SPX,1219.05,1233.87,1233.87,1219.34,0
108105,20050817,SPX,1218.07,1225.63,1219.34,1220.24,0
108105,20050818,SPX,1215.93,1222.64,1220.24,1219.02,0
108105,20050819,SPX,1219.02,1225.08,1219.02,1219.71,0
108105,20050822,SPX,1216.47,1228.96,1219.71,1221.73,0
108105,20050823,SPX,1214.44,1223.04,1221.73,1217.57,0
108105,20050824,SPX,1209.37,1224.15,1217.57,1209.59,0
108105,20050825,SPX,1209.57,1213.73,1209.59,1212.39,0
108105,20050826,SPX,1204.23,1212.4,1212.4,1205.1,0
108105,20050829,SPX,1201.53,1214.28,1205.1,1212.28,0
108105,20050830,SPX,1201.07,1212.28,1212.28,1208.41,0
108105,20050831,SPX,1204.4,1220.36,1208.41,1220.33,0
108105,20050901,SPX,1216.18,1227.29,1220.33,1221.59,0
108105,20050902,SPX,1217.75,1224.45,1221.59,1218.02,0
108105,20050906,SPX,1218.02,1233.61,1218.02,1233.39,0
108105,20050907,SPX,1230.93,1237.06,1233.39,1236.36,0
108105,20050908,SPX,1229.51,1236.36,1236.36,1231.67,0
108105,20050909,SPX,1231.67,1243.13,1231.67,1241.48,0
108105,20050912,SPX,1239.15,1242.6,1241.48,1240.56,0
108105,20050913,SPX,1231.2,1240.57,1240.57,1231.2,0
108105,20050914,SPX,1226.16,1234.74,1231.2,1227.16,0
108105,20050915,SPX,1224.85,1231.88,1227.16,1227.73,0
108105,20050916,SPX,1228.42,1237.95,1228.42,1237.91,0
108105,20050919,SPX,1227.65,1237.91,1237.91,1231.02,0
108105,20050920,SPX,1220.07,1236.49,1231.02,1221.34,0
108105,20050921,SPX,1209.89,1221.52,1221.34,1210.2,0
108105,20050922,SPX,1205.35,1216.64,1210.2,1214.62,0
108105,20050923,SPX,1209.8,1218.83,1214.62,1215.29,0
108105,20050926,SPX,1211.84,1222.56,1215.29,1215.63,0
108105,20050927,SPX,1211.11,1220.17,1215.63,1215.66,0
108105,20050928,SPX,1212.72,1220.98,1215.66,1216.89,0
108105,20050929,SPX,1211.54,1228.7,1216.89,1227.68,0
108105,20050930,SPX,1225.22,1229.57,1227.68,1228.81,0
108105,20051003,SPX,1225.15,1233.34,1228.81,1226.7,0
108105,20051004,SPX,1214.02,1229.88,1226.7,1214.47,0
108105,20051005,SPX,1196.25,1214.47,1214.47,1196.39,0
108105,20051006,SPX,1181.92,1202.14,1196.39,1191.49,0
108105,20051007,SPX,1191.46,1199.71,1191.49,1195.9,0
108105,20051010,SPX,1186.12,1196.52,1195.9,1187.33,0
108105,20051011,SPX,1183.16,1193.1,1187.33,1184.87,0
108105,20051012,SPX,1173.65,1190.02,1184.87,1177.68,0
108105,20051013,SPX,1168.2,1179.56,1177.68,1176.84,0
108105,20051014,SPX,1175.44,1187.13,1176.84,1186.57,0
108105,20051017,SPX,1184.48,1191.21,1186.57,1190.1,0
108105,20051018,SPX,1178.13,1190.1,1190.1,1178.14,0
108105,20051019,SPX,1170.55,1195.76,1178.14,1195.76,0
108105,20051020,SPX,1173.3,1197.3,1195.76,1177.8,0
108105,20051021,SPX,1174.92,1186.46,1177.8,1179.59,0
108105,20051024,SPX,1179.59,1199.39,1179.59,1199.38,0
108105,20051025,SPX,1189.29,1201.3,1199.38,1196.54,0
108105,20051026,SPX,1191.38,1204.01,1196.54,1191.38,0
108105,20051027,SPX,1178.89,1192.65,1191.38,1178.9,0
108105,20051028,SPX,1178.9,1198.41,1178.9,1198.41,0
108105,20051031,SPX,1198.41,1211.43,1198.41,1207.01,0
108105,20051101,SPX,1201.66,1207.34,1207.01,1202.76,0
108105,20051102,SPX,1201.07,1215.17,1202.76,1214.76,0
108105,20051103,SPX,1214.76,1224.7,1214.76,1219.94,0
108105,20051104,SPX,1214.45,1222.52,1219.94,1220.14,0
108105,20051107,SPX,1217.29,1224.18,1220.14,1222.81,0
108105,20051108,SPX,1216.08,1222.81,1222.81,1218.59,0
108105,20051109,SPX,1216.53,1226.59,1218.59,1220.65,0
108105,20051110,SPX,1215.05,1232.41,1220.65,1230.96,0
108105,20051111,SPX,1230.72,1235.7,1230.96,1234.72,0
108105,20051114,SPX,1231.78,1237.2,1234.72,1233.76,0
108105,20051115,SPX,1226.41,1237.94,1233.76,1229.01,0
108105,20051116,SPX,1227.18,1232.24,1229.01,1231.21,0
108105,20051117,SPX,1231.21,1242.96,1231.21,1242.8,0
108105,20051118,SPX,1240.71,1249.58,1242.8,1248.27,0
108105,20051121,SPX,1246.9,1255.89,1248.27,1254.85,0
108105,20051122,SPX,1251.4,1261.9,1254.85,1261.23,0
108105,20051123,SPX,1259.51,1270.64,1261.23,1265.61,0
108105,20051125,SPX,1265.54,1268.78,1265.61,1268.25,0
108105,20051128,SPX,1257.17,1268.44,1268.25,1257.46,0
108105,20051129,SPX,1257.46,1266.18,1257.46,1257.48,0
108105,20051130,SPX,1249.39,1260.93,1257.48,1249.48,0
108105,20051201,SPX,1249.48,1266.17,1249.48,1264.67,0
108105,20051202,SPX,1261.42,1266.85,1264.67,1265.08,0
108105,20051205,SPX,1258.12,1265.08,1265.08,1262.09,0
108105,20051206,SPX,1262.09,1272.89,1262.09,1263.7,0
108105,20051207,SPX,1253.02,1264.85,1263.7,1257.37,0
108105,20051208,SPX,1250.91,1263.36,1257.37,1255.84,0
108105,20051209,SPX,1254.24,1263.08,1255.84,1259.37,0
108105,20051212,SPX,1255.52,1263.86,1259.37,1260.43,0
108105,20051213,SPX,1258.56,1272.11,1260.43,1267.43,0
108105,20051214,SPX,1267.07,1275.8,1267.43,1272.74,0
108105,20051215,SPX,1267.74,1275.17,1272.74,1270.94,0
108105,20051216,SPX,1267.32,1275.24,1270.94,1267.32,0
108105,20051219,SPX,1259.28,1270.51,1267.32,1259.92,0
108105,20051220,SPX,1257.21,1263.86,1259.92,1259.62,0
108105,20051221,SPX,1259.62,1269.37,1259.62,1262.79,0
108105,20051222,SPX,1262.5,1268.19,1262.79,1268.12,0
108105,20051223,SPX,1265.92,1269.76,1268.12,1268.66,0
108105,20051227,SPX,1256.54,1271.83,1268.66,1256.54,0
108105,20051228,SPX,1256.54,1261.1,1256.54,1258.17,0
108105,20051229,SPX,1254.18,1260.61,1258.17,1254.42,0
108105,20051230,SPX,1246.59,1254.42,1254.42,1248.29,0
108105,20060103,SPX,1245.74,1270.22,1248.29,1268.8,0
108105,20060104,SPX,1267.74,1275.37,1268.8,1273.46,0
108105,20060105,SPX,1270.3,1276.91,1273.46,1273.48,0
108105,20060106,SPX,1273.48,1286.09,1273.48,1285.45,0
108105,20060109,SPX,1284.82,1290.78,1285.45,1290.15,0
108105,20060110,SPX,1283.76,1290.15,1290.15,1289.69,0
108105,20060111,SPX,1288.12,1294.9,1289.72,1294.18,0
108105,20060112,SPX,1285.04,1294.18,1294.18,1286.06,0
108105,20060113,SPX,1282.78,1288.96,1286.06,1287.61,0
108105,20060117,SPX,1278.61,1287.61,1287.61,1282.93,0
108105,20060118,SPX,1272.08,1282.93,1282.93,1277.93,0
108105,20060119,SPX,1277.93,1287.79,1277.93,1285.04,0
108105,20060120,SPX,1260.92,1285.04,1285.04,1261.49,0
108105,20060123,SPX,1261.49,1268.19,1261.49,1263.82,0
108105,20060124,SPX,1263.82,1271.47,1263.82,1266.86,0
108105,20060125,SPX,1259.42,1271.87,1266.86,1264.68,0
108105,20060126,SPX,1264.68,1276.44,1264.68,1273.83,0
108105,20060127,SPX,1273.83,1286.38,1273.83,1283.72,0
108105,20060130,SPX,1283.51,1287.94,1283.72,1285.2,0
108105,20060131,SPX,1276.85,1285.2,1285.2,1280.08,0
108105,20060201,SPX,1277.57,1283.33,1280.08,1282.46,0
108105,20060202,SPX,1267.72,1282.46,1282.46,1270.84,0
108105,20060203,SPX,1261.02,1270.87,1270.84,1264.03,0
108105,20060206,SPX,1261.62,1267.04,1264.03,1265.02,0
108105,20060207,SPX,1253.61,1265.78,1265.02,1254.78,0
108105,20060208,SPX,1254.78,1266.47,1254.78,1265.65,0
108105,20060209,SPX,1262.8,1274.56,1265.65,1263.78,0
108105,20060210,SPX,1254.98,1269.89,1263.82,1266.99,0
108105,20060213,SPX,1258.34,1266.99,1266.99,1262.86,0
108105,20060214,SPX,1260.8,1278.21,1262.86,1275.53,0
108105,20060215,SPX,1271.06,1281,1275.53,1280,0
108105,20060216,SPX,1280,1289.39,1280,1289.38,0
108105,20060217,SPX,1284.07,1289.47,1289.38,1287.24,0
108105,20060221,SPX,1281.33,1291.92,1287.24,1283.03,0
108105,20060222,SPX,1283.03,1294.17,1283.03,1292.67,0
108105,20060223,SPX,1285.14,1293.84,1292.67,1287.79,0
108105,20060224,SPX,1285.62,1292.11,1287.79,1289.43,0
108105,20060227,SPX,1289.43,1297.57,1289.43,1294.12,0
108105,20060228,SPX,1278.66,1294.12,1294.12,1280.66,0
108105,20060301,SPX,1280.66,1291.8,1280.66,1291.24,0
108105,20060302,SPX,1283.21,1291.24,1291.24,1289.14,0
108105,20060303,SPX,1284.2,1297.33,1289.14,1287.23,0
108105,20060306,SPX,1275.67,1288.23,1287.23,1278.26,0
108105,20060307,SPX,1271.11,1278.26,1278.26,1275.88,0
108105,20060308,SPX,1268.42,1280.33,1275.88,1278.47,0
108105,20060309,SPX,1272.23,1282.74,1278.47,1272.23,0
108105,20060310,SPX,1271.11,1284.37,1272.23,1281.58,0
108105,20060313,SPX,1281.58,1287.37,1281.58,1284.13,0
108105,20060314,SPX,1282.67,1298.14,1284.13,1297.48,0
108105,20060315,SPX,1294.97,1304.4,1297.48,1303.02,0
108105,20060316,SPX,1303.02,1310.45,1303.02,1305.33,0
108105,20060317,SPX,1305.32,1309.79,1305.33,1307.25,0
108105,20060320,SPX,1303.59,1310,1307.25,1305.08,0
108105,20060321,SPX,1295.82,1310.88,1305.08,1297.23,0
108105,20060322,SPX,1295.81,1305.97,1297.23,1305.04,0
108105,20060323,SPX,1298.11,1305.04,1305.04,1301.67,0
108105,20060324,SPX,1298.89,1306.53,1301.67,1302.95,0
108105,20060327,SPX,1299.09,1303.74,1302.95,1301.61,0
108105,20060328,SPX,1291.84,1306.24,1301.61,1293.23,0
108105,20060329,SPX,1293.23,1305.6,1293.23,1302.89,0
108105,20060330,SPX,1296.72,1310.15,1302.89,1300.25,0
108105,20060331,SPX,1294.83,1303,1300.25,1294.83,0
108105,20060403,SPX,1296.65,1309.19,1302.88,1297.81,0
108105,20060404,SPX,1294.71,1307.55,1297.81,1305.93,0
108105,20060405,SPX,1304.82,1312.81,1305.93,1311.56,0
108105,20060406,SPX,1302.44,1311.99,1311.56,1309.04,0
108105,20060407,SPX,1294.18,1314.07,1309.04,1295.5,0
108105,20060410,SPX,1293.17,1300.74,1295.51,1296.6,0
108105,20060411,SPX,1282.96,1300.71,1296.6,1286.57,0
108105,20060412,SPX,1286.45,1290.93,1286.57,1288.12,0
108105,20060413,SPX,1283.37,1292.09,1288.12,1289.12,0
108105,20060417,SPX,1280.74,1292.45,1289.12,1285.33,0
108105,20060418,SPX,1285.33,1309.02,1285.33,1307.65,0
108105,20060419,SPX,1302.79,1310.39,1307.65,1309.93,0
108105,20060420,SPX,1306.38,1318.16,1309.93,1311.46,0
108105,20060421,SPX,1306.59,1317.67,1311.46,1311.28,0
108105,20060424,SPX,1303.79,1311.28,1311.28,1308.11,0
108105,20060425,SPX,1299.17,1310.79,1308.11,1301.74,0
108105,20060426,SPX,1301.74,1310.97,1301.74,1305.41,0
108105,20060427,SPX,1295.57,1315,1305.41,1309.72,0
108105,20060428,SPX,1306.16,1316.04,1309.72,1310.61,0
108105,20060501,SPX,1303.46,1317.21,1310.61,1305.19,0
108105,20060502,SPX,1305.16,1313.66,1305.19,1313.21,0
108105,20060503,SPX,1303.92,1313.47,1313.21,1307.85,0
108105,20060504,SPX,1307.85,1315.14,1307.85,1312.25,0
108105,20060505,SPX,1312.25,1326.53,1312.25,1325.76,0
108105,20060508,SPX,1322.87,1326.7,1325.76,1324.66,0
108105,20060509,SPX,1322.48,1326.6,1324.66,1325.14,0
108105,20060510,SPX,1317.44,1325.51,1324.57,1322.85,0
108105,20060511,SPX,1303.45,1322.63,1322.63,1305.92,0
108105,20060512,SPX,1290.38,1305.88,1305.88,1291.24,0
108105,20060515,SPX,1284.51,1294.81,1291.19,1294.5,0
108105,20060516,SPX,1288.51,1297.88,1294.5,1292.08,0
108105,20060517,SPX,1267.31,1291.73,1291.73,1270.32,0
108105,20060518,SPX,1261.75,1274.89,1270.25,1261.81,0
108105,20060519,SPX,1256.28,1272.15,1261.81,1267.03,0
108105,20060522,SPX,1252.98,1268.77,1267.03,1262.07,0
108105,20060523,SPX,1256.15,1273.67,1262.06,1256.58,0
108105,20060524,SPX,1245.34,1264.53,1256.56,1258.57,0
108105,20060525,SPX,1258.41,1273.26,1258.41,1272.88,0
108105,20060526,SPX,1272.5,1280.54,1272.71,1280.16,0
108105,20060530,SPX,1259.84,1280.04,1280.04,1259.84,0
108105,20060531,SPX,1259.38,1270.09,1259.38,1270.09,0
108105,20060601,SPX,1269.19,1285.71,1270.05,1285.71,0
108105,20060602,SPX,1280.22,1290.68,1285.71,1288.22,0
108105,20060605,SPX,1264.66,1288.16,1288.16,1265.29,0
108105,20060606,SPX,1254.46,1269.88,1265.23,1263.85,0
108105,20060607,SPX,1255.77,1272.47,1263.61,1256.15,0
108105,20060608,SPX,1235.18,1259.85,1256.08,1257.93,0
108105,20060609,SPX,1250.03,1262.58,1257.93,1252.3,0
108105,20060612,SPX,1236.2,1255.22,1252.27,1236.4,0
108105,20060613,SPX,1222.52,1243.37,1236.08,1223.69,0
108105,20060614,SPX,1219.29,1231.46,1223.66,1230.04,0
108105,20060615,SPX,1230.01,1258.64,1230.01,1256.16,0
108105,20060616,SPX,1246.33,1256.27,1256.16,1251.54,0
108105,20060619,SPX,1237.17,1255.93,1251.54,1240.14,0
108105,20060620,SPX,1238.87,1249.01,1240.12,1240.12,0
108105,20060621,SPX,1240.09,1257.96,1240.09,1252.2,0
108105,20060622,SPX,1241.53,1251.92,1251.92,1245.6,0
108105,20060623,SPX,1241.43,1253.13,1245.59,1244.5,0
108105,20060626,SPX,1243.68,1250.92,1244.5,1250.56,0
108105,20060627,SPX,1238.94,1253.37,1250.55,1239.2,0
108105,20060628,SPX,1237.59,1247.06,1238.99,1246,0
108105,20060629,SPX,1245.94,1272.88,1245.94,1272.87,0
108105,20060630,SPX,1270.2,1276.3,1272.86,1270.2,0
108105,20060703,SPX,1270.06,1280.38,1270.06,1280.19,0
108105,20060705,SPX,1265.91,1280.05,1280.05,1270.91,0
108105,20060706,SPX,1270.58,1278.32,1270.58,1274.08,0
108105,20060707,SPX,1263.13,1275.38,1274.08,1265.48,0
108105,20060710,SPX,1264.46,1274.06,1265.46,1267.34,0
108105,20060711,SPX,1259.65,1273.64,1267.26,1272.52,0
108105,20060712,SPX,1257.29,1273.31,1272.39,1258.6,0
108105,20060713,SPX,1241.43,1258.58,1258.58,1242.29,0
108105,20060714,SPX,1228.45,1242.7,1242.29,1236.2,0
108105,20060717,SPX,1231.49,1240.07,1236.2,1234.49,0
108105,20060718,SPX,1224.54,1239.86,1234.48,1236.86,0
108105,20060719,SPX,1236.74,1261.81,1236.74,1259.81,0
108105,20060720,SPX,1249.13,1262.56,1259.81,1249.13,0
108105,20060721,SPX,1238.72,1250.96,1249.12,1240.29,0
108105,20060724,SPX,1240.25,1262.5,1240.25,1260.91,0
108105,20060725,SPX,1257.19,1272.39,1260.91,1268.88,0
108105,20060726,SPX,1261.94,1273.89,1268.87,1268.4,0
108105,20060727,SPX,1261.92,1275.85,1268.2,1263.2,0
108105,20060728,SPX,1263.15,1280.42,1263.15,1278.55,0
108105,20060731,SPX,1274.31,1278.66,1278.53,1276.66,0
108105,20060801,SPX,1265.71,1276.66,1278.53,1270.92,0
108105,20060802,SPX,1270.73,1283.42,1270.73,1278.55,0
108105,20060803,SPX,1271.25,1283.96,1278.22,1280.27,0
108105,20060804,SPX,1273.82,1292.92,1280.26,1279.36,0
108105,20060807,SPX,1273,1279.31,1279.31,1275.77,0
108105,20060808,SPX,1268.37,1282.75,1275.67,1271.48,0
108105,20060809,SPX,1264.73,1283.74,1271.13,1265.95,0
108105,20060810,SPX,1261.3,1272.55,1265.72,1271.81,0
108105,20060811,SPX,1262.08,1271.64,1271.64,1266.74,0
108105,20060814,SPX,1266.67,1278.9,1266.67,1268.21,0
108105,20060815,SPX,1268.19,1286.23,1268.19,1285.58,0
108105,20060816,SPX,1285.27,1296.21,1285.27,1295.43,0
108105,20060817,SPX,1292.71,1300.78,1295.37,1297.48,0
108105,20060818,SPX,1293.57,1302.3,1297.48,1302.3,0
108105,20060821,SPX,1295.51,1302.3,1302.3,1297.52,0
108105,20060822,SPX,1294.44,1302.49,1297.52,1298.82,0
108105,20060823,SPX,1289.49,1301.5,1298.73,1292.99,0
108105,20060824,SPX,1291.4,1297.23,1292.97,1296.06,0
108105,20060825,SPX,1292.39,1298.88,1295.92,1295.09,0
108105,20060828,SPX,1293.97,1305.02,1295.09,1301.78,0
108105,20060829,SPX,1295.29,1305.02,1301.57,1304.28,0
108105,20060830,SPX,1302.15,1306.74,1303.7,1304.27,0
108105,20060831,SPX,1302.45,1306.11,1304.25,1303.82,0
108105,20060901,SPX,1303.8,1312.03,1303.8,1311.01,0
108105,20060905,SPX,1308.82,1314.67,1310.94,1313.25,0
108105,20060906,SPX,1299.28,1313.04,1313.04,1300.26,0
108105,20060907,SPX,1292.13,1301.25,1300.21,1294.02,0
108105,20060908,SPX,1294.02,1300.14,1294.02,1298.92,0
108105,20060911,SPX,1290.93,1302.36,1298.86,1299.54,0
108105,20060912,SPX,1299.53,1314.28,1299.53,1313.11,0
108105,20060913,SPX,1311.12,1319.92,1312.74,1318.07,0
108105,20060914,SPX,1313.25,1318,1318,1316.28,0
108105,20060915,SPX,1316.28,1324.65,1316.28,1319.87,0
108105,20060918,SPX,1318.16,1324.87,1319.85,1321.18,0
108105,20060919,SPX,1312.17,1322.04,1321.17,1318.31,0
108105,20060920,SPX,1318.28,1328.53,1318.28,1325.18,0
108105,20060921,SPX,1315.45,1328.19,1324.89,1318.03,0
108105,20060922,SPX,1310.94,1318.03,1318.03,1314.78,0
108105,20060925,SPX,1311.58,1329.35,1314.78,1326.37,0
108105,20060926,SPX,1325.3,1336.6,1326.35,1336.34,0
108105,20060927,SPX,1333.54,1340.08,1336.12,1336.59,0
108105,20060928,SPX,1333.75,1340.28,1336.56,1339.15,0
108105,20060929,SPX,1335.64,1339.88,1339.15,1335.85,0
108105,20061002,SPX,1330.28,1338.54,1335.82,1331.32,0
108105,20061003,SPX,1327.1,1338.31,1331.32,1334.11,0
108105,20061004,SPX,1331.48,1350.22,1333.81,1350.22,0
108105,20061005,SPX,1347.75,1353.79,1349.84,1353.22,0
108105,20061006,SPX,1344.21,1353.22,1353.22,1349.58,0
108105,20061009,SPX,1346.55,1352.69,1349.58,1350.66,0
108105,20061010,SPX,1348.6,1354.23,1350.62,1353.42,0
108105,20061011,SPX,1343.57,1353.97,1353.28,1349.95,0
108105,20061012,SPX,1349.94,1363.76,1349.94,1362.83,0
108105,20061013,SPX,1360.5,1366.63,1362.82,1365.62,0
108105,20061016,SPX,1364.48,1370.2,1365.61,1369.05,0
108105,20061017,SPX,1356.87,1369.05,1369.05,1364.05,0
108105,20061018,SPX,1360.95,1372.87,1363.93,1365.96,0
108105,20061019,SPX,1362.06,1368.09,1365.95,1366.96,0
108105,20061020,SPX,1362.1,1368.66,1366.94,1368.6,0
108105,20061023,SPX,1363.94,1377.4,1368.58,1377.02,0
108105,20061024,SPX,1372.42,1377.78,1377.02,1377.38,0
108105,20061025,SPX,1376,1383.61,1377.36,1382.22,0
108105,20061026,SPX,1379.47,1389.45,1382.21,1389.08,0
108105,20061027,SPX,1375.85,1388.89,1388.89,1377.34,0
108105,20061030,SPX,1373.46,1381.22,1377.3,1377.93,0
108105,20061031,SPX,1372.19,1381.21,1377.93,1377.94,0
108105,20061101,SPX,1366.26,1381.95,1377.76,1367.81,0
108105,20061102,SPX,1362.21,1368.39,1367.44,1367.34,0
108105,20061103,SPX,1360.98,1371.68,1367.31,1364.3,0
108105,20061106,SPX,1364.27,1381.4,1364.27,1379.78,0
108105,20061107,SPX,1379.19,1388.19,1379.75,1382.84,0
108105,20061108,SPX,1376.29,1388.61,1382.5,1385.72,0
108105,20061109,SPX,1377.31,1388.92,1385.43,1378.33,0
108105,20061110,SPX,1375.6,1381.04,1378.33,1380.9,0
108105,20061113,SPX,1378.8,1387.61,1380.58,1384.42,0
108105,20061114,SPX,1379.07,1394.49,1384.36,1393.22,0
108105,20061115,SPX,1392.13,1401.35,1392.91,1396.57,0
108105,20061116,SPX,1396.53,1403.76,1396.53,1399.76,0
108105,20061117,SPX,1394.55,1401.21,1399.76,1401.2,0
108105,20061120,SPX,1397.85,1404.37,1401.17,1400.5,0
108105,20061121,SPX,1399.99,1403.49,1400.43,1402.81,0
108105,20061122,SPX,1402.26,1407.89,1402.69,1406.09,0
108105,20061124,SPX,1399.25,1405.94,1405.94,1400.95,0
108105,20061127,SPX,1381.44,1400.95,1400.95,1381.9,0
108105,20061128,SPX,1377.83,1387.91,1381.61,1386.72,0
108105,20061129,SPX,1386.11,1401.14,1386.11,1399.48,0
108105,20061130,SPX,1393.83,1406.3,1399.47,1400.63,0
108105,20061201,SPX,1385.93,1402.46,1400.63,1396.71,0
108105,20061204,SPX,1396.67,1411.23,1396.67,1409.12,0
108105,20061205,SPX,1408.78,1415.27,1409.1,1414.76,0
108105,20061206,SPX,1411.05,1415.93,1414.4,1412.9,0
108105,20061207,SPX,1406.8,1418.27,1412.86,1407.29,0
108105,20061208,SPX,1403.67,1414.09,1407.27,1409.84,0
108105,20061211,SPX,1408.56,1415.6,1409.81,1413.04,0
108105,20061212,SPX,1404.75,1413.78,1413,1411.56,0
108105,20061213,SPX,1411.05,1416.64,1411.32,1413.21,0
108105,20061214,SPX,1413.16,1427.23,1413.16,1425.49,0
108105,20061215,SPX,1425.48,1431.63,1425.48,1427.09,0
108105,20061218,SPX,1420.65,1431.81,1427.08,1422.48,0
108105,20061219,SPX,1414.88,1428.3,1422.42,1425.55,0
108105,20061220,SPX,1423.51,1429.05,1425.51,1423.53,0
108105,20061221,SPX,1415.9,1426.4,1423.2,1418.3,0
108105,20061222,SPX,1410.28,1418.82,1418.1,1410.76,0
108105,20061226,SPX,1410.45,1417.91,1410.75,1416.9,0
108105,20061227,SPX,1416.63,1427.72,1416.63,1426.84,0
108105,20061228,SPX,1422.05,1427.26,1426.77,1424.73,0
108105,20061229,SPX,1416.72,1427,1424.71,1418.3,0
108105,20070103,SPX,1407.86,1429.42,1418.03,1416.6,0
108105,20070104,SPX,1408.22,1421.84,1416.6,1418.34,0
108105,20070105,SPX,1405.75,1418.34,1418.34,1409.71,0
108105,20070108,SPX,1403.97,1414.98,1409.26,1412.84,0
108105,20070109,SPX,1405.42,1415.61,1412.84,1412.11,0
108105,20070110,SPX,1404.33,1415.99,1408.7,1414.85,0
108105,20070111,SPX,1414.84,1427.12,1414.84,1423.82,0
108105,20070112,SPX,1422.58,1431.23,1423.82,1430.73,0
108105,20070116,SPX,1428.62,1433.93,1430.73,1431.9,0
108105,20070117,SPX,1428.57,1435.27,1431.77,1430.62,0
